Time,Price,Title
2021-02-03 08:40:00,248.42,Ghost of Tsushima Digital Deluxe Edition
2021-02-11 07:00:00,349.9,Ghost of Tsushima Digital Deluxe Edition
2021-03-31 09:20:00,248.42,Ghost of Tsushima Digital Deluxe Edition
2021-04-01 20:32:57,248.42,Ghost of Tsushima Digital Deluxe Edition
2020-09-01 02:20:00,164.9,Ary and the Secret of Seasons
2020-09-27 02:20:00,199.5,Ary and the Secret of Seasons
2020-11-04 11:30:00,149.62,Ary and the Secret of Seasons
2020-11-21 13:40:00,199.5,Ary and the Secret of Seasons
2020-12-22 08:20:01,99.75,Ary and the Secret of Seasons
2021-01-20 06:40:00,199.5,Ary and the Secret of Seasons
2021-02-17 06:20:00,99.75,Ary and the Secret of Seasons
2021-03-04 05:20:00,199.5,Ary and the Secret of Seasons
2021-03-31 09:20:00,99.75,Ary and the Secret of Seasons
2021-04-01 20:32:58,99.75,Ary and the Secret of Seasons
2020-04-14 15:11:46,74.9,Biped
2020-06-24 06:20:00,52.43,Biped
2020-07-09 06:20:00,74.9,Biped
2020-08-26 06:20:00,48.68,Biped
2020-09-10 06:20:00,74.9,Biped
2020-09-26 22:20:00,94.9,Biped
2020-11-04 11:30:00,61.68,Biped
2020-11-21 13:40:00,94.9,Biped
2020-12-22 08:20:01,61.68,Biped
2021-01-20 06:40:00,94.9,Biped
2021-02-24 07:00:00,61.68,Biped
2021-03-11 05:20:00,94.9,Biped
2021-03-31 09:20:00,55.99,Biped
2021-04-01 20:33:00,55.99,Biped
2021-01-20 02:40:00,172.9,Don’t Starve Mega Pack 2020
2021-02-17 06:20:00,86.45,Don’t Starve Mega Pack 2020
2021-03-04 05:20:00,172.9,Don’t Starve Mega Pack 2020
2021-03-31 09:20:00,86.45,Don’t Starve Mega Pack 2020
2021-04-01 20:33:01,86.45,Don’t Starve Mega Pack 2020
2020-09-24 10:20:00,104.9,OhShape
2021-01-19 06:20:00,83.92,OhShape
2021-02-04 08:00:01,104.9,OhShape
2021-03-31 09:20:00,83.92,OhShape
2021-04-01 20:33:02,83.92,OhShape
2020-05-05 18:20:00,207.9,World War Z - GOTY Edition
2020-06-24 06:20:00,103.95,World War Z - GOTY Edition
2020-07-09 06:20:00,207.9,World War Z - GOTY Edition
2020-08-05 06:20:00,103.95,World War Z - GOTY Edition
2020-08-20 06:20:00,207.9,World War Z - GOTY Edition
2020-09-16 06:20:00,149.68,World War Z - GOTY Edition
2020-10-01 18:20:00,207.9,World War Z - GOTY Edition
2020-11-21 13:40:00,83.16,World War Z - GOTY Edition
2020-12-01 05:20:00,207.9,World War Z - GOTY Edition
2021-01-05 07:20:00,83.16,World War Z - GOTY Edition
2021-01-20 06:40:00,207.9,World War Z - GOTY Edition
2021-02-03 08:40:00,83.16,World War Z - GOTY Edition
2021-02-18 07:00:00,207.9,World War Z - GOTY Edition
2021-03-31 09:20:00,83.16,World War Z - GOTY Edition
2021-04-01 20:33:03,83.16,World War Z - GOTY Edition
2020-04-14 15:11:46,248.99,DOOM Eternal Edição Padrão
2020-05-06 14:20:01,186.74,DOOM Eternal Edição Padrão
2020-05-13 14:20:00,248.99,DOOM Eternal Edição Padrão
2020-06-03 06:20:01,161.84,DOOM Eternal Edição Padrão
2020-06-18 06:20:00,248.99,DOOM Eternal Edição Padrão
2020-08-05 06:20:00,124.49,DOOM Eternal Edição Padrão
2020-08-20 06:20:00,248.99,DOOM Eternal Edição Padrão
2020-10-14 10:00:00,124.49,DOOM Eternal Edição Padrão
