Title,Original Price,Promotional Price,Psplus Price,Max_price,Min_price,Min_price_plus,url_games
ADK DAMASHII™,"R$ 62,50","R$ 15,62","R$ 15,62","R$ 62,50","R$ 15,62","R$ 15,62",/ps4-store-br/adk-damashii-game-40956/
Vertical Drop Heroes HD,"R$ 53,90","R$ 13,47","R$ 13,47","R$ 53,90","R$ 13,47","R$ 13,47",/ps4-store-br/vertical-drop-heroes-hd-game-40979/
Knee Deep,"R$ 79,90","R$ 23,97","R$ 23,97","R$ 79,90","R$ 19,97","R$ 19,97",/ps4-store-br/knee-deep-game-40993/
MXGP2 - The Official Motocross Videogame Compact,"R$ 53,90","R$ 8,08","R$ 8,08","R$ 53,90","R$ 8,08","R$ 8,08",/ps4-store-br/mxgp2-the-official-motocross-videogame-compact-game-40997/
Assassin’s Creed® The Ezio Collection,"R$ 119,99","R$ 35,99","R$ 35,99","R$ 119,99","R$ 35,99","R$ 35,99",/ps4-store-br/assassins-creed-the-ezio-collection-game-41022/
FU’UN SUPER COMBO™,"R$ 62,50","R$ 15,62","R$ 15,62","R$ 62,50","R$ 15,62","R$ 15,62",/ps4-store-br/fuun-super-combo-game-41030/
The Escapists: Supermax Edition,"R$ 133,90","R$ 33,47","R$ 33,47","R$ 133,90","R$ 19,22","R$ 19,22",/ps4-store-br/the-escapists-supermax-edition-game-41047/
Overcooked Holiday Bundle,"R$ 83,50","R$ 25,05","R$ 25,05","R$ 83,50","R$ 24,60","R$ 24,60",/ps4-store-br/overcooked-holiday-bundle-game-41052/
Red Faction,"R$ 79,90","R$ 19,97","R$ 19,97","R$ 79,90","R$ 19,97","R$ 19,97",/ps4-store-br/red-faction-game-41053/
The Last Guardian,"R$ 79,90","R$ 51,93","R$ 51,93","R$ 79,90","R$ 31,96","R$ 31,96",/ps4-store-br/the-last-guardian-game-41055/
GAROU: MARK OF THE WOLVES™,"R$ 62,50","R$ 15,62","R$ 15,62","R$ 62,50","R$ 15,62","R$ 15,62",/ps4-store-br/garou-mark-of-the-wolves-game-41056/
Mother Russia Bleeds,"R$ 74,50","R$ 14,90","R$ 14,90","R$ 74,50","R$ 14,90","R$ 14,90",/ps4-store-br/mother-russia-bleeds-game-41059/
Destroy All Humans! 2 (2006),"R$ 104,90","R$ 20,98","R$ 20,98","R$ 104,90","R$ 15,73","R$ 12,52",/ps4-store-br/destroy-all-humans-2-2006-game-41073/
Steins;Gate 0,"R$ 144,90","R$ 28,98","R$ 28,98","R$ 144,90","R$ 28,98","R$ 28,98",/ps4-store-br/steinsgate-0-game-41075/
SAMURAI SHODOWN VI™,"R$ 62,50","R$ 9,37","R$ 9,37","R$ 62,50","R$ 9,37","R$ 9,37",/ps4-store-br/samurai-shodown-vi-game-41082/
DRAGON QUEST BUILDERS,"R$ 299,90","R$ 149,95","R$ 149,95","R$ 299,90","R$ 124,95","R$ 124,95",/ps4-store-br/dragon-quest-builders-game-41088/
WATCH DOGS 2,"R$ 199,00","R$ 39,80","R$ 39,80","R$ 199,00","R$ 39,80","R$ 39,80",/ps4-store-br/watch-dogs-2-game-41092/
Handball 17,"R$ 207,90","R$ 24,94","R$ 24,94","R$ 207,90","R$ 24,94","R$ 24,94",/ps4-store-br/handball-17-game-41097/
Call of Duty®: Infinite Warfare - Digital Deluxe,"R$ 383,90","R$ 153,56","R$ 153,56","R$ 383,90","R$ 126,68","R$ 115,16",/ps4-store-br/call-of-duty-infinite-warfare-digital-deluxe-game-41105/
Call of Duty®: Infinite Warfare - Legacy Edition,"R$ 299,90","R$ 119,96","R$ 119,96","R$ 299,90","R$ 98,96","R$ 89,96",/ps4-store-br/call-of-duty-infinite-warfare-legacy-edition-game-41106/
Pacote Hasbro Diversão para a Família – Edição Super,"R$ 249,90","R$ 62,47","R$ 62,47","R$ 249,90","R$ 62,47","R$ 62,47",/ps4-store-br/pacote-hasbro-diversao-para-a-familia-edicao-super-game-41127/
Team17 Trophy Hunters Pack,"R$ 374,90","R$ 93,72","R$ 93,72","R$ 374,90","R$ 37,49","R$ 37,49",/ps4-store-br/team17-trophy-hunters-pack-game-41131/
Destroy All Humans! (2005),"R$ 104,90","R$ 20,98","R$ 20,98","R$ 104,90","R$ 20,87","R$ 12,52",/ps4-store-br/destroy-all-humans-2005-game-41140/
Team17 Indie Collection,"R$ 429,90","R$ 107,47","R$ 107,47","R$ 429,90","R$ 83,22","R$ 83,22",/ps4-store-br/team17-indie-collection-game-41149/
Team17 Indie Heroes,"R$ 229,90","R$ 57,47","R$ 57,47","R$ 229,90","R$ 22,99","R$ 22,99",/ps4-store-br/team17-indie-heroes-game-41150/
Solitaire,"R$ 41,50","R$ 10,37","R$ 10,37","R$ 41,50","R$ 6,22","R$ 6,22",/ps4-store-br/solitaire-game-41162/
Hustle Kings VR,"R$ 79,99","R$ 31,99","R$ 31,99","R$ 79,99","R$ 31,99","R$ 31,99",/ps4-store-br/hustle-kings-vr-game-41163/
Call of Duty®: Modern Warfare® Remastered,"R$ 193,50","R$ 96,75","R$ 96,75","R$ 193,50","R$ 59,96","R$ 59,96",/ps4-store-br/call-of-duty-modern-warfare-remastered-game-41168/
Tropico 5 - Complete Collection,"R$ 174,50","R$ 61,07","R$ 61,07","R$ 174,50","R$ 43,47","R$ 43,47",/ps4-store-br/tropico-5-complete-collection-game-41174/
Warhammer: End Times - Vermintide,"R$ 171,90","R$ 34,38","R$ 34,38","R$ 171,90","R$ 25,78","R$ 25,78",/ps4-store-br/warhammer-end-times-vermintide-game-41176/
Air Conflicts: Double Pack,"R$ 199,50","R$ 49,87","R$ 49,87","R$ 199,50","R$ 29,92","R$ 29,92",/ps4-store-br/air-conflicts-double-pack-game-41189/
Virginia,"R$ 53,90","R$ 10,78","R$ 10,78","R$ 53,90","R$ 10,78","R$ 10,78",/ps4-store-br/virginia-game-41191/
Dead Rising,"R$ 149,99","R$ 44,99","R$ 44,99","R$ 149,99","R$ 37,49","R$ 37,49",/ps4-store-br/dead-rising-game-41209/
Dead Rising 2,"R$ 149,99","R$ 44,99","R$ 44,99","R$ 149,99","R$ 37,49","R$ 37,49",/ps4-store-br/dead-rising-2-game-41210/
Mahjong,"R$ 41,50","R$ 20,75","R$ 20,75","R$ 41,50","R$ 6,22","R$ 6,22",/ps4-store-br/mahjong-game-41218/
Verdun,"R$ 104,90","R$ 52,45","R$ 52,45","R$ 104,90","R$ 33,40","R$ 33,40",/ps4-store-br/verdun-game-41241/
INSIDE,"R$ 83,50","R$ 20,87","R$ 20,87","R$ 83,50","R$ 19,20","R$ 19,20",/ps4-store-br/inside-game-41249/
The King of Fighters XIV,"R$ 164,90","R$ 74,75","R$ 74,75","R$ 164,90","R$ 57,71","R$ 57,71",/ps4-store-br/the-king-of-fighters-xiv-game-41253/
Gal*Gun: Double Peace,"R$ 124,90","R$ 24,98","R$ 24,98","R$ 124,90","R$ 24,98","R$ 24,98",/ps4-store-br/galgun-double-peace-game-41273/
I Am Setsuna,"R$ 164,90","R$ 82,45","R$ 82,45","R$ 164,90","R$ 82,45","R$ 82,45",/ps4-store-br/i-am-setsuna-game-41296/
ADR1FT,"R$ 99,50","R$ 24,87","R$ 24,87","R$ 99,50","R$ 20,87","R$ 20,87",/ps4-store-br/adr1ft-game-41300/
LEGO® Star Wars™: The Force Awakens,"R$ 79,99","R$ 31,99","R$ 31,99","R$ 79,99","R$ 31,99","R$ 31,99",/ps4-store-br/lego-star-wars-the-force-awakens-game-41312/
Mighty No. 9,"R$ 99,90","R$ 19,98","R$ 19,98","R$ 99,90","R$ 19,98","R$ 19,98",/ps4-store-br/mighty-no-9-game-41345/
PAC-MAN 256,"R$ 26,90","R$ 13,45","R$ 13,45","R$ 26,90","R$ 7,96","R$ 7,96",/ps4-store-br/pac-man-256-game-41347/
Conjunto SMITE Pacote Supremo de Deuses,"R$ 159,90","R$ 79,95","R$ 79,95","R$ 159,90","R$ 52,76","R$ 52,76",/ps4-store-br/conjunto-smite-pacote-supremo-de-deuses-game-41353/
DUCATI - 90th Anniversary,"R$ 41,50","R$ 6,22","R$ 6,22","R$ 41,50","R$ 6,22","R$ 6,22",/ps4-store-br/ducati-90th-anniversary-game-41358/
Fenix Furia,"R$ 79,90","R$ 27,96","R$ 19,97","R$ 79,90","R$ 25,00","R$ 18,75",/ps4-store-br/fenix-furia-game-41360/
Soul Axiom,"R$ 64,50","R$ 29,02","R$ 29,02","R$ 64,50","R$ 29,02","R$ 29,02",/ps4-store-br/soul-axiom-game-41365/
THE LAST BLADE 2,"R$ 62,50","R$ 12,50","R$ 12,50","R$ 62,50","R$ 12,50","R$ 12,50",/ps4-store-br/the-last-blade-2-game-41391/
Homefront®: The Revolution ’Freedom Fighter’ Bundle,"R$ 199,50","R$ 39,90","R$ 39,90","R$ 199,50","R$ 32,98","R$ 32,98",/ps4-store-br/homefront-the-revolution-freedom-fighter-bundle-game-41396/
Coffin Dodgers,"R$ 49,90","R$ 19,96","R$ 19,96","R$ 49,90","R$ 12,47","R$ 12,47",/ps4-store-br/coffin-dodgers-game-41415/
THE KING OF FIGHTERS 2000,"R$ 41,50","R$ 8,30","R$ 8,30","R$ 41,50","R$ 8,30","R$ 8,30",/ps4-store-br/the-king-of-fighters-2000-game-41423/
Battle Worlds: Kronos,"R$ 83,50","R$ 20,87","R$ 20,87","R$ 83,50","R$ 20,87","R$ 20,87",/ps4-store-br/battle-worlds-kronos-game-41427/
Pang Adventures,"R$ 53,90","R$ 21,56","R$ 21,56","R$ 53,90","R$ 16,60","R$ 16,60",/ps4-store-br/pang-adventures-game-41451/
BUNDLE FAR CRY 4 + FAR CRY PRIMAL,"R$ 249,50","R$ 99,80","R$ 99,80","R$ 249,50","R$ 83,16","R$ 83,16",/ps4-store-br/bundle-far-cry-4-far-cry-primal-game-41459/
Day of the Tentacle Remastered,"R$ 79,90","R$ 11,98","R$ 11,98","R$ 79,90","R$ 11,98","R$ 11,98",/ps4-store-br/day-of-the-tentacle-remastered-game-41482/
Tetraminos,"R$ 41,50","R$ 20,75","R$ 20,75","R$ 41,50","R$ 10,37","R$ 10,37",/ps4-store-br/tetraminos-game-41508/
Tom Clancy’s The Division™ Gold Edition,"R$ 204,50","R$ 51,12","R$ 51,12","R$ 204,50","R$ 42,47","R$ 42,47",/ps4-store-br/tom-clancys-the-division-gold-edition-game-41509/
Plants vs. Zombies™ Garden Warfare 2: Edição Deluxe,"R$ 103,90","R$ 20,78","R$ 20,78","R$ 103,90","R$ 20,78","R$ 20,78",/ps4-store-br/plants-vs-zombies-garden-warfare-2-edicao-deluxe-game-41528/
Unravel,"R$ 104,90","R$ 26,22","R$ 26,22","R$ 104,90","R$ 12,30","R$ 12,30",/ps4-store-br/unravel-game-41555/
Gravity Rush™ Remastered,"R$ 99,99","R$ 49,99","R$ 49,99","R$ 99,99","R$ 32,99","R$ 32,99",/ps4-store-br/gravity-rush-remastered-game-41561/
Megadimension Neptunia VII,"R$ 99,50","R$ 69,65","R$ 69,65","R$ 99,50","R$ 16,70","R$ 16,70",/ps4-store-br/megadimension-neptunia-vii-game-41562/
LEGO® Marvel’s Avengers,"R$ 179,99","R$ 53,99","R$ 53,99","R$ 179,99","R$ 53,99","R$ 53,99",/ps4-store-br/lego-marvels-avengers-game-41566/
Trine Trilogy,"R$ 159,90","R$ 31,98","R$ 31,98","R$ 159,90","R$ 31,22","R$ 31,22",/ps4-store-br/trine-trilogy-game-41595/
PaRappa The Rapper 2™,"R$ 30,90","R$ 15,45","R$ 15,45","R$ 30,90","R$ 15,45","R$ 15,45",/ps4-store-br/parappa-the-rapper-2-game-41598/
STAR WARS™  Battlefront™ Ultimate Edition,"R$ 78,99","R$ 19,74","R$ 19,74","R$ 78,99","R$ 19,74","R$ 19,74",/ps4-store-br/star-wars-battlefront-ultimate-edition-game-41632/
Sword Art Online: Lost Song,"R$ 299,90","R$ 74,97","R$ 74,97","R$ 299,90","R$ 34,48","R$ 34,48",/ps4-store-br/sword-art-online-lost-song-game-41634/
Fallout 4,"R$ 124,90","R$ 62,45","R$ 62,45","R$ 124,90","R$ 37,47","R$ 37,47",/ps4-store-br/fallout-4-game-41637/
Need for Speed™,"R$ 129,90","R$ 32,47","R$ 32,47","R$ 129,90","R$ 32,47","R$ 32,47",/ps4-store-br/need-for-speed-game-41643/
Assassin’s Creed® Syndicate,"R$ 124,90","R$ 37,47","R$ 37,47","R$ 124,90","R$ 37,47","R$ 37,47",/ps4-store-br/assassins-creed-syndicate-game-41657/
DRAGON QUEST HEROES: Digital Slime Edition,"R$ 214,50","R$ 107,25","R$ 107,25","R$ 214,50","R$ 89,45","R$ 89,45",/ps4-store-br/dragon-quest-heroes-digital-slime-edition-game-41669/
DRAGON QUEST HEROES: The World Tree’s Woe and the Blight Below,"R$ 204,50","R$ 102,25","R$ 102,25","R$ 204,50","R$ 84,95","R$ 84,95",/ps4-store-br/dragon-quest-heroes-the-world-trees-woe-and-the-blight-below-game-41670/
Grand Ages: Medieval,"R$ 164,90","R$ 24,73","R$ 24,73","R$ 164,90","R$ 16,49","R$ 16,49",/ps4-store-br/grand-ages-medieval-game-41672/
Journey™ Collector’s Edition,"R$ 83,99","R$ 33,59","R$ 33,59","R$ 83,99","R$ 20,15","R$ 20,15",/ps4-store-br/journey-collectors-edition-game-41689/
The Book of Unwritten Tales 2,"R$ 83,50","R$ 16,70","R$ 16,70","R$ 83,50","R$ 12,52","R$ 12,52",/ps4-store-br/the-book-of-unwritten-tales-2-game-41705/
Overruled!,"R$ 79,90","R$ 15,98","R$ 15,98","R$ 79,90","R$ 15,62","R$ 15,62",/ps4-store-br/overruled-game-41709/
Beyond Eyes,"R$ 79,90","R$ 15,98","R$ 15,98","R$ 79,90","R$ 15,98","R$ 15,98",/ps4-store-br/beyond-eyes-game-41712/
Tearaway™ Unfolded,"R$ 244,50","R$ 97,80","R$ 97,80","R$ 244,50","R$ 50,97","R$ 50,97",/ps4-store-br/tearaway-unfolded-game-41716/
Nova-111,"R$ 53,90","R$ 8,08","R$ 8,08","R$ 53,90","R$ 8,08","R$ 8,08",/ps4-store-br/nova-111-game-41733/
Legend of Kay Anniversary,"R$ 281,90","R$ 56,38","R$ 56,38","R$ 281,90","R$ 47,18","R$ 47,18",/ps4-store-br/legend-of-kay-anniversary-game-41769/
The Swindle,"R$ 62,50","R$ 9,37","R$ 9,37","R$ 62,50","R$ 9,37","R$ 9,37",/ps4-store-br/the-swindle-game-41773/
Hatoful Boyfriend,"R$ 53,90","R$ 10,78","R$ 10,78","R$ 53,90","R$ 8,30","R$ 8,30",/ps4-store-br/hatoful-boyfriend-game-41777/
The Escapists,"R$ 83,50","R$ 20,87","R$ 20,87","R$ 83,50","R$ 15,37","R$ 15,37",/ps4-store-br/the-escapists-game-41822/
The Last of Us: Left Behind Stand Alone,"R$ 41,50","R$ 20,75","R$ 20,75","R$ 41,50","R$ 20,75","R$ 20,75",/ps4-store-br/the-last-of-us-left-behind-stand-alone-game-41848/
Ultratron,"R$ 41,50","R$ 6,22","R$ 6,22","R$ 41,50","R$ 6,22","R$ 6,22",/ps4-store-br/ultratron-game-41850/
Project Root,"R$ 53,90","R$ 18,86","R$ 13,47","R$ 53,90","R$ 18,86","R$ 13,47",/ps4-store-br/project-root-game-41859/
Infinity Runner,"R$ 29,50","R$ 8,85","R$ 8,85","R$ 29,50","R$ 7,37","R$ 7,37",/ps4-store-br/infinity-runner-game-41862/
LA Cops,"R$ 79,90","R$ 19,97","R$ 19,97","R$ 79,90","R$ 16,06","R$ 16,06",/ps4-store-br/la-cops-game-41863/
Stealth Inc 2: A Game of Clones,"R$ 53,90","R$ 8,08","R$ 8,08","R$ 53,90","R$ 8,08","R$ 8,08",/ps4-store-br/stealth-inc-2-a-game-of-clones-game-41875/
Zombie Army Trilogy,"R$ 342,90","R$ 34,29","R$ 34,29","R$ 342,90","R$ 34,29","R$ 34,29",/ps4-store-br/zombie-army-trilogy-game-41901/
LIMBO,"R$ 41,50","R$ 10,37","R$ 10,37","R$ 41,50","R$ 9,54","R$ 9,54",/ps4-store-br/limbo-game-41904/
Dying Light,"R$ 79,99","R$ 51,99","R$ 51,99","R$ 79,99","R$ 51,99","R$ 51,99",/ps4-store-br/dying-light-game-41919/
Grim Fandango Remastered,"R$ 79,90","R$ 15,98","R$ 15,98","R$ 79,90","R$ 15,98","R$ 15,98",/ps4-store-br/grim-fandango-remastered-game-41920/
Motorcycle Club,"R$ 203,90","R$ 50,97","R$ 50,97","R$ 203,90","R$ 30,58","R$ 20,38",/ps4-store-br/motorcycle-club-game-41923/
Saints Row: Gat Out of Hell,"R$ 45,99","R$ 9,19","R$ 9,19","R$ 45,99","R$ 9,19","R$ 9,19",/ps4-store-br/saints-row-gat-out-of-hell-game-41925/
Saints Row IV Re-Elected ,"R$ 66,99","R$ 13,39","R$ 13,39","R$ 66,99","R$ 13,39","R$ 13,39",/ps4-store-br/saints-row-iv-re-elected-game-41926/
The Order: 1886™,"R$ 99,99","R$ 64,99","R$ 64,99","R$ 99,99","R$ 24,99","R$ 24,99",/ps4-store-br/the-order-1886-game-41929/
Trine Enchanted Edition,"R$ 79,90","R$ 15,98","R$ 15,98","R$ 79,90","R$ 15,62","R$ 15,62",/ps4-store-br/trine-enchanted-edition-game-41934/
Assassin’s Creed® Unity,"R$ 99,99","R$ 29,99","R$ 29,99","R$ 99,99","R$ 29,99","R$ 29,99",/ps4-store-br/assassins-creed-unity-game-41967/
LEGO® Batman™ 3: Além de Gotham Edição Luxo,"R$ 182,49","R$ 36,49","R$ 36,49","R$ 182,49","R$ 36,49","R$ 36,49",/ps4-store-br/lego-batman-3-alem-de-gotham-edicao-luxo-game-41969/
MotoGP™14,"R$ 99,99","R$ 9,99","R$ 9,99","R$ 99,99","R$ 9,99","R$ 9,99",/ps4-store-br/motogp14-game-41976/
Call of Duty®: Advanced Warfare - Edição Digital Pro,"R$ 414,90","R$ 165,96","R$ 165,96","R$ 414,90","R$ 85,79","R$ 85,79",/ps4-store-br/call-of-duty-advanced-warfare-edicao-digital-pro-game-41979/
Lone Survivor: The Director’s Cut,"R$ 53,90","R$ 8,08","R$ 8,08","R$ 53,90","R$ 8,08","R$ 8,08",/ps4-store-br/lone-survivor-the-directors-cut-game-41993/
Shadow Warrior,"R$ 124,90","R$ 24,98","R$ 24,98","R$ 124,90","R$ 24,98","R$ 24,98",/ps4-store-br/shadow-warrior-game-42006/
NAtURAL DOCtRINE,"R$ 64,50","R$ 12,90","R$ 12,90","R$ 64,50","R$ 12,90","R$ 12,90",/ps4-store-br/natural-doctrine-game-42010/
Defense Grid 2,"R$ 62,50","R$ 15,62","R$ 15,62","R$ 62,50","R$ 12,50","R$ 12,50",/ps4-store-br/defense-grid-2-game-42014/
Metro: Last Light Redux,"R$ 104,90","R$ 15,73","R$ 15,73","R$ 104,90","R$ 15,73","R$ 15,73",/ps4-store-br/metro-last-light-redux-game-42023/
Metro Redux,"R$ 99,99","R$ 19,99","R$ 19,99","R$ 99,99","R$ 19,99","R$ 19,99",/ps4-store-br/metro-redux-game-42024/
Valiant Hearts: The Great War™,"R$ 62,50","R$ 8,12","R$ 8,12","R$ 62,50","R$ 8,12","R$ 8,12",/ps4-store-br/valiant-hearts-the-great-war-game-42052/
Titan Attacks!,"R$ 41,50","R$ 6,22","R$ 6,22","R$ 41,50","R$ 6,22","R$ 6,22",/ps4-store-br/titan-attacks-game-42066/
Pure Chess® Complete Bundle,"R$ 104,90","R$ 26,22","R$ 26,22","R$ 104,90","R$ 26,22","R$ 26,22",/ps4-store-br/pure-chess-complete-bundle-game-42075/
Stealth Inc: Ultimate Edition,"R$ 79,90","R$ 11,98","R$ 11,98","R$ 79,90","R$ 7,99","R$ 7,99",/ps4-store-br/stealth-inc-ultimate-edition-game-42085/
Battlefield 4™,"R$ 99,50","R$ 39,80","R$ 39,80","R$ 99,50","R$ 20,87","R$ 20,87",/ps4-store-br/battlefield-4-game-42110/
Injustice: Gods Among Us Ultimate Edition,"R$ 83,50","R$ 20,87","R$ 20,87","R$ 83,50",Free,Free,/ps4-store-br/injustice-gods-among-us-ultimate-edition-game-42114/
Trine 2: Complete Story,"R$ 104,90","R$ 20,98","R$ 20,98","R$ 104,90","R$ 20,87","R$ 20,87",/ps4-store-br/trine-2-complete-story-game-42121/
Need for Speed™ Hot Pursuit Remastered,"R$ 198,90","R$ 99,45","R$ 99,45","R$ 198,90","R$ 99,45","R$ 99,45",/ps4-store-br/need-for-speed-hot-pursuit-remastered-game-63045/
Maid of Sker,"R$ 119,50","R$ 95,60","R$ 95,60","R$ 119,50","R$ 80,06","R$ 80,06",/ps4-store-br/maid-of-sker-game-59107/
Even the Ocean,"R$ 79,90","R$ 47,94","R$ 47,94","R$ 79,90","R$ 47,94","R$ 47,94",/ps4-store-br/even-the-ocean-game-60106/
Strawberry Vinegar,"R$ 53,90","R$ 32,34","R$ 32,34","R$ 53,90","R$ 29,05","R$ 29,05",/ps4-store-br/strawberry-vinegar-game-56604/
Guard Duty,"R$ 53,90","R$ 26,95","R$ 26,95","R$ 53,90","R$ 26,95","R$ 26,95",/ps4-store-br/guard-duty-game-55103/
Streets Of Rage 4,"R$ 103,90","R$ 67,53","R$ 67,53","R$ 103,90","R$ 67,53","R$ 67,53",/ps4-store-br/streets-of-rage-4-game-55524/
Down the Rabbit Hole,"R$ 83,50","R$ 54,27","R$ 54,27","R$ 83,50","R$ 50,10","R$ 50,10",/ps4-store-br/down-the-rabbit-hole-game-55546/
Thy Sword,"R$ 53,90","R$ 26,95","R$ 26,95","R$ 53,90","R$ 26,95","R$ 26,95",/ps4-store-br/thy-sword-game-55838/
Tour de France 2020,"R$ 249,50","R$ 99,80","R$ 99,80","R$ 249,50","R$ 99,80","R$ 99,80",/ps4-store-br/tour-de-france-2020-game-56677/
Conjunto de Jogos LEGO®,"R$ 399,90","R$ 139,96","R$ 119,96","R$ 399,90","R$ 119,97","R$ 119,96",/ps4-store-br/conjunto-de-jogos-lego-game-55969/
Concept Destruction PS4 and PS5,"R$ 26,90","R$ 17,48","R$ 17,48","R$ 26,90","R$ 13,93","R$ 13,93",/ps4-store-br/concept-destruction-ps4-and-ps5-game-56054/
White Day - Ultimate Horror Edition,"R$ 164,90","R$ 98,94","R$ 98,94","R$ 164,90","R$ 98,94","R$ 98,94",/ps4-store-br/white-day-ultimate-horror-edition-game-56061/
The Suicide of Rachel Foster,"R$ 104,90","R$ 52,45","R$ 52,45","R$ 104,90","R$ 52,45","R$ 52,45",/ps4-store-br/the-suicide-of-rachel-foster-game-61433/
The Sinking City: Necronomicon Edition,"R$ 399,90","R$ 79,98","R$ 79,98","R$ 399,90","R$ 72,47","R$ 72,47",/ps4-store-br/the-sinking-city-necronomicon-edition-game-68430/
Radio Squid,"R$ 26,90","R$ 12,10","R$ 12,10","R$ 26,90","R$ 12,10","R$ 12,10",/ps4-store-br/radio-squid-game-57211/
Ultracore,"R$ 104,90","R$ 62,94","R$ 62,94","R$ 104,90","R$ 62,94","R$ 62,94",/ps4-store-br/ultracore-game-57404/
A Summer with the Shiba Inu,"R$ 53,90","R$ 32,34","R$ 32,34","R$ 53,90","R$ 32,34","R$ 32,34",/ps4-store-br/a-summer-with-the-shiba-inu-game-57462/
Dungeons 3 - Complete Collection,"R$ 214,90","R$ 118,19","R$ 107,44","R$ 214,90","R$ 107,45","R$ 107,44",/ps4-store-br/dungeons-3-complete-collection-game-57621/
Tomb Raider: Definitive Edition,"R$ 203,90","R$ 12,52","R$ 12,52","R$ 203,90","R$ 12,52","R$ 12,52",/ps4-store-br/tomb-raider-definitive-edition-game-57670/
The Catch: Carp and Coarse Fishing,"R$ 133,90","R$ 60,25","R$ 60,25","R$ 133,90","R$ 60,25","R$ 60,25",/ps4-store-br/the-catch-carp-and-coarse-fishing-game-57717/
Clash Force,"R$ 26,90","R$ 16,14","R$ 16,14","R$ 26,90","R$ 16,14","R$ 16,14",/ps4-store-br/clash-force-game-57856/
Danganronpa V3: Killing Harmony,"R$ 249,90","R$ 79,80","R$ 79,80","R$ 249,90","R$ 39,98","R$ 39,98",/ps4-store-br/danganronpa-v3-killing-harmony-game-63324/
Alphadia Genesis,"R$ 79,90","R$ 55,93","R$ 55,93","R$ 79,90","R$ 55,93","R$ 50,00",/ps4-store-br/alphadia-genesis-game-61085/
Ultra Hat Dimension,"R$ 26,90","R$ 14,79","R$ 14,79","R$ 26,90","R$ 14,79","R$ 14,79",/ps4-store-br/ultra-hat-dimension-game-58308/
Hunting Simulator 2 Bear Hunter Edition,"R$ 249,90","R$ 124,95","R$ 124,95","R$ 249,90","R$ 124,95","R$ 124,94",/ps4-store-br/hunting-simulator-2-bear-hunter-edition-game-58314/
Jupiter and Mars,"R$ 83,50","R$ 22,35","R$ 22,35","R$ 83,50","R$ 22,35","R$ 22,35",/ps4-store-br/jupiter-and-mars-game-58604/
Jisei: The First Case HD,"R$ 26,90","R$ 16,14","R$ 16,14","R$ 26,90","R$ 16,14","R$ 16,14",/ps4-store-br/jisei-the-first-case-hd-game-58627/
Train Sim World® 2: Deluxe Edition,"R$ 207,90","R$ 93,55","R$ 93,55","R$ 207,90","R$ 93,55","R$ 93,55",/ps4-store-br/train-sim-world-2-deluxe-edition-game-60325/
WW1 Game Series Bundle,"R$ 187,90","R$ 75,16","R$ 75,16","R$ 187,90","R$ 75,16","R$ 75,16",/ps4-store-br/ww1-game-series-bundle-game-58951/
Tannenberg,"R$ 104,90","R$ 52,45","R$ 52,45","R$ 104,90","R$ 52,45","R$ 52,45",/ps4-store-br/tannenberg-game-58981/
Nicole,"R$ 99,90","R$ 59,94","R$ 59,94","R$ 99,90","R$ 59,94","R$ 59,94",/ps4-store-br/nicole-game-59076/
UNRAILED!,"R$ 99,90","R$ 49,95","R$ 49,95","R$ 99,90","R$ 49,95","R$ 49,95",/ps4-store-br/unrailed-game-62308/
Hellpoint,"R$ 187,90","R$ 103,34","R$ 103,34","R$ 187,90","R$ 103,34","R$ 103,34",/ps4-store-br/hellpoint-game-59240/
Reflection Of Mine,"R$ 42,90","R$ 25,74","R$ 25,74","R$ 42,90","R$ 25,74","R$ 25,74",/ps4-store-br/reflection-of-mine-game-63283/
pixelBOT EXTREME!,"R$ 53,90","R$ 37,73","R$ 37,73","R$ 53,90","R$ 37,73","R$ 37,73",/ps4-store-br/pixelbot-extreme-game-59459/
RogueCube,"R$ 26,90","R$ 14,79","R$ 14,79","R$ 26,90","R$ 14,79","R$ 14,79",/ps4-store-br/roguecube-game-59462/
The Sinking City,"R$ 299,90","R$ 59,98","R$ 59,98","R$ 299,90","R$ 57,47","R$ 57,47",/ps4-store-br/the-sinking-city-game-68429/
Prehistoric Dude,"R$ 26,90","R$ 14,79","R$ 14,79","R$ 26,90","R$ 14,79","R$ 14,79",/ps4-store-br/prehistoric-dude-game-59744/
Is It Wrong to Try to Pick Up Girls in a Dungeon? Familia Myth Infinite Combate,"R$ 199,50","R$ 133,66","R$ 133,66","R$ 199,50","R$ 133,66","R$ 131,92",/ps4-store-br/is-it-wrong-to-try-to-pick-up-girls-in-a-dungeon-familia-myth-infinite-combate-game-59754/
Immortal Realms: Vampire Wars,"R$ 207,90","R$ 124,74","R$ 124,74","R$ 207,90","R$ 124,74","R$ 124,74",/ps4-store-br/immortal-realms-vampire-wars-game-60896/
Shing!,"R$ 104,90","R$ 52,45","R$ 26,22","R$ 104,90","R$ 52,45","R$ 26,22",/ps4-store-br/shing-game-60901/
Kerbal Space Program Enhanced Edition Complete,"R$ 319,90","R$ 143,95","R$ 143,95","R$ 319,90","R$ 143,95","R$ 143,95",/ps4-store-br/kerbal-space-program-enhanced-edition-complete-game-61893/
Deponia,"R$ 53,90","R$ 5,39","R$ 5,39","R$ 53,90","R$ 5,39","R$ 5,39",/ps4-store-br/deponia-game-61912/
